date,consumption_kWh,temperature_hourly,temperature_day_mean,hour,weekday,month,day,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,temp_yesterday,temp_day_before_yesterday,temp_trend,temperature_day_mean_smoothed,is_heating_period,is_holiday,is_weekend,temp_rolling_24h
2023-09-03 19:00:00+00:00,30.292325023720178,20.42332074909112,17.197378273486958,19,6,9,3,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,18.2381542994403,14.584199958254551,3.6539543411857487,16.92196789036685,0,0,True,17.37084094447918
2023-09-03 20:00:00+00:00,42.68496025370333,18.36903096727453,17.197378273486958,20,6,9,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,18.2381542994403,14.584199958254551,3.6539543411857487,16.908400886207204,0,0,True,17.327475276731125
2023-09-03 21:00:00+00:00,27.70467126345118,16.591411886250555,17.197378273486958,21,6,9,3,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,18.2381542994403,14.584199958254551,3.6539543411857487,16.90135606613544,0,0,True,17.28410960898307
2023-09-03 22:00:00+00:00,25.661740266398287,15.42173565019548,17.197378273486958,22,6,9,3,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,18.2381542994403,14.584199958254551,3.6539543411857487,16.900859380157012,0,0,True,17.240743941235014
2023-09-03 23:00:00+00:00,23.32433509454168,14.57680729973472,17.197378273486958,23,6,9,3,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,18.2381542994403,14.584199958254551,3.6539543411857487,16.906936778277363,0,0,True,17.197378273486958
2023-09-04 00:00:00+00:00,19.719665924139928,13.842967038779008,17.59599185931288,0,0,9,4,0.0,1.0,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,16.91961421050196,0,0,False,17.21398717289637
2023-09-04 01:00:00+00:00,20.30172217027217,13.050267247119386,17.59599185931288,1,0,9,4,0.25881904510252074,0.9659258262890683,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,16.93891762683625,0,0,False,17.230596072305783
2023-09-04 02:00:00+00:00,30.82746325534811,12.444008509368055,17.59599185931288,2,0,9,4,0.49999999999999994,0.8660254037844387,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,16.964872977285694,0,0,False,17.2472049717152
2023-09-04 03:00:00+00:00,56.48174605007972,11.895296161478136,17.59599185931288,3,0,9,4,0.7071067811865476,0.7071067811865476,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,16.99750621185573,0,0,False,17.26381387112461
2023-09-04 04:00:00+00:00,63.22505973762194,11.396490357707204,17.59599185931288,4,0,9,4,0.8660254037844386,0.5000000000000001,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,17.036843280551818,0,0,False,17.280422770534027
2023-09-04 05:00:00+00:00,32.893033221829945,11.067439050693665,17.59599185931288,5,0,9,4,0.9659258262890683,0.25881904510252074,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,17.08291013337942,0,0,False,17.297031669943436
2023-09-04 06:00:00+00:00,45.88516667559667,10.622821518611776,17.59599185931288,6,0,9,4,1.0,6.123233995736766e-17,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,17.13573272034398,0,0,False,17.313640569352852
2023-09-04 07:00:00+00:00,38.62099476228726,10.668705952980275,17.59599185931288,7,0,9,4,0.9659258262890683,-0.25881904510252063,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,17.195336991450947,0,0,False,17.330249468762265
2023-09-04 08:00:00+00:00,29.839498195757653,12.07404482097047,17.59599185931288,8,0,9,4,0.8660254037844387,-0.4999999999999998,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,17.26174889670579,0,0,False,17.346858368171677
2023-09-04 09:00:00+00:00,21.054127282022336,14.6946527988256,17.59599185931288,9,0,9,4,0.7071067811865476,-0.7071067811865475,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,17.334994386113948,0,0,False,17.363467267581093
2023-09-04 10:00:00+00:00,25.88408923449386,17.459742667897107,17.59599185931288,10,0,9,4,0.49999999999999994,-0.8660254037844387,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,17.41509940968088,0,0,False,17.380076166990502
2023-09-04 11:00:00+00:00,25.05349116252046,19.672090981788465,17.59599185931288,11,0,9,4,0.258819045102521,-0.9659258262890682,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,17.502089917412043,0,0,False,17.396685066399918
2023-09-04 12:00:00+00:00,21.66035364413516,21.73923508952961,17.59599185931288,12,0,9,4,1.2246467991473532e-16,-1.0,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,17.59599185931288,0,0,False,17.41329396580933
2023-09-04 13:00:00+00:00,15.6670872121907,22.951372339446586,17.59599185931288,13,0,9,4,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-1.0,-1.8369701987210297e-16,17.197378273486958,18.2381542994403,-1.0407760259533418,17.696726979643536,0,0,False,17.429902865218747
